order_id,order_date,customer_age,gender,country,category,payment_method,quantity,unit_price,total_amount,discount_pct,is_member,rating,shipping_days,status
12477,2024-06-02,36,F,CA,Electronics,Card,4,599.51,1894.45,21,true,5,9,delivered
12478,2024-04-22,40,M,KR,Sports,Card,1,63.41,63.41,0,false,,14,shipped
12479,2024-03-30,44,F,US,Sports,BankTransfer,5,130.7,653.5,0,true,4,1,delivered
12480,2024-04-20,34,F,GB,Sports,Card,8,167.33,1338.64,0,true,2,7,delivered
12481,2024-03-01,40,F,US,Clothing,Card,3,105.41,275.12,13,true,,14,shipped
12482,2024-11-18,43,M,KR,Books,Crypto,1,12.96,7,46,false,2,8,shipped
12483,2024-07-06,26,M,US,Books,Card,1,34.56,34.56,0,false,2,9,delivered
12484,2024-09-28,49,M,US,Home,Card,4,128.44,513.76,0,true,,14,returned
12485,2024-01-16,38,F,KR,Clothing,Card,1,103.61,103.61,0,false,3,9,delivered
12486,2024-04-26,44,F,US,Sports,Card,3,72.6,217.8,0,false,5,1,delivered
12487,2024-07-20,32,M,KR,Grocery,Card,4,15.9,63.6,0,false,,12,delivered
12488,2024-07-30,38,M,US,Toys,Card,1,45.78,45.78,0,false,5,6,delivered
12489,2024-09-22,42,M,DE,Toys,PayPal,1,40.81,40.81,0,true,4,6,delivered
12490,2024-12-11,35,F,JP,Home,Card,1,290.78,276.24,5,true,,4,shipped
12491,2024-09-22,44,M,US,Sports,PayPal,2,188.06,267.05,29,false,3,6,delivered
12492,2024-05-24,39,F,US,Electronics,Card,8,276.9,1617.1,27,false,2,14,delivered
12493,2024-04-05,36,F,CA,Grocery,Card,1,26.86,26.86,0,false,3,14,returned
12494,2024-08-11,36,M,FR,Beauty,Card,2,106.26,212.52,0,false,4,9,delivered
12495,2024-10-09,32,F,JP,Home,Card,10,62.74,395.26,37,false,4,13,delivered
12496,2024-10-18,44,F,US,Electronics,Card,3,751.99,2255.97,0,false,5,14,shipped
12497,2024-09-15,39,F,DE,Home,Card,2,74.46,148.92,0,false,,7,delivered
12498,2024-03-26,37,F,US,Clothing,Card,2,18.81,37.62,0,false,5,14,pending
12499,2024-04-08,35,M,US,Toys,Card,1,50.95,45.86,10,false,3,5,delivered
12500,2024-10-03,44,F,AU,Beauty,Card,1,44.76,44.76,0,false,,13,delivered
12501,2024-08-20,41,M,IN,Clothing,Card,4,43.47,173.88,0,false,,11,delivered
12502,2024-09-05,39,F,FR,Clothing,Card,1,64.66,64.66,0,true,5,11,delivered
12503,2024-03-26,38,F,KR,Home,Card,3,130.6,391.8,0,true,1,10,delivered
12504,2024-12-17,31,M,FR,Grocery,Card,3,9.9,29.7,0,true,,3,delivered
12505,2024-03-02,36,F,US,Sports,Crypto,4,241.75,754.26,22,false,4,3,delivered
12506,2024-10-02,32,M,BR,Clothing,BankTransfer,1,80.94,80.94,0,false,5,13,delivered
12507,2024-10-29,38,F,KR,Sports,Card,6,50.23,301.38,0,true,2,5,shipped
12508,2024-04-11,29,M,GB,Home,Card,5,48.47,227.81,6,false,3,9,delivered
12509,2024-03-28,43,F,AU,Grocery,Card,9,21.07,189.63,0,false,5,10,delivered
12510,2024-06-06,41,F,GB,Sports,Card,10,23.1,231,0,false,4,11,delivered
12511,2024-10-03,40,F,GB,Toys,GiftCard,4,6.92,27.68,0,true,,8,delivered
12512,2024-09-05,35,F,JP,Toys,Card,1,15.79,9.32,41,false,3,9,delivered
12513,2024-05-25,36,F,DE,Home,Card,6,244.91,1469.46,0,false,5,4,delivered
12514,2024-03-03,39,F,JP,Sports,PayPal,2,168.03,336.06,0,false,1,9,delivered
12515,2024-09-17,36,F,FR,Books,Card,1,36.46,36.46,0,true,,1,cancelled
12516,2024-10-20,37,M,DE,Toys,Card,7,59.82,418.74,0,false,4,12,delivered
12517,2024-03-06,35,F,GB,Beauty,BankTransfer,7,113.01,435.09,45,false,5,11,delivered
12518,2024-03-09,52,Other,US,Grocery,Card,4,14.86,59.44,0,true,1,13,delivered
12519,2024-10-04,47,F,IN,Clothing,PayPal,4,69.37,277.48,0,true,4,2,delivered
12520,2024-07-14,39,M,CA,Sports,Card,4,180.14,720.56,0,false,5,2,delivered
12521,2024-08-16,28,M,DE,Beauty,PayPal,2,26.89,37.65,30,false,3,1,delivered
12522,2024-08-07,39,F,JP,Clothing,PayPal,5,93.84,469.2,0,true,2,10,shipped
12523,2024-12-25,44,M,KR,Books,Card,4,15.12,60.48,0,true,5,10,shipped
12524,2024-10-19,37,M,US,Sports,Card,8,106.89,855.12,0,true,,5,delivered
12525,2024-07-06,31,M,DE,Home,Card,2,276.27,552.54,0,false,3,5,delivered
12526,2024-04-02,39,F,US,Grocery,Card,3,27.33,68.87,16,false,5,1,delivered
12527,2024-11-12,37,F,US,Books,Card,1,13.88,13.88,0,true,,9,shipped
12528,2024-11-15,43,F,IN,Home,Card,5,251.63,1258.15,0,false,,9,delivered
12529,2024-01-02,38,F,KR,Grocery,Card,1,12.57,10.68,15,false,5,1,delivered
12530,2024-12-21,40,F,US,Books,PayPal,2,20.66,41.32,0,false,5,14,shipped
12531,2024-08-07,32,F,GB,Grocery,Card,4,11.53,46.12,0,true,3,1,delivered
12532,2024-05-31,40,M,KR,Books,PayPal,1,17.41,17.41,0,false,,1,shipped
12533,2024-09-27,36,M,KR,Toys,PayPal,1,48.94,48.94,0,false,5,1,delivered
12534,2024-11-30,34,F,KR,Clothing,Card,1,30.37,18.83,38,false,3,7,returned
12535,2024-06-12,40,M,KR,Clothing,PayPal,6,25.21,134.62,11,true,3,1,delivered
12536,2024-08-30,39,M,US,Grocery,Card,2,16.33,24.49,25,false,5,8,cancelled
12537,2024-10-26,42,F,BR,Beauty,Card,6,89.23,535.38,0,false,,9,delivered
12538,2024-04-18,43,M,FR,Beauty,PayPal,2,116.89,233.78,0,false,5,6,pending
12539,2024-04-11,38,F,DE,Books,PayPal,1,21.57,21.57,0,false,2,4,shipped
12540,2024-03-05,32,F,KR,Beauty,PayPal,4,118.66,436.67,8,true,4,4,delivered
12541,2024-02-01,38,F,BR,Grocery,Card,1,24.19,24.19,0,true,3,2,delivered
12542,2024-02-12,31,M,DE,Home,PayPal,1,174.62,129.22,26,false,,8,delivered
12543,2024-11-29,40,M,GB,Books,Card,7,11.68,45.79,44,false,1,6,delivered
12544,2024-01-19,37,F,JP,Grocery,GiftCard,3,20.47,61.41,0,false,5,14,shipped
12545,2024-12-25,33,F,US,Beauty,Card,9,86.76,499.74,36,true,3,7,delivered
12546,2024-07-09,38,M,GB,Clothing,GiftCard,2,15.23,30.46,0,true,4,9,cancelled
12547,2024-02-05,40,M,GB,Electronics,Card,1,138.4,138.4,0,false,2,14,pending
12548,2024-06-03,38,F,DE,Grocery,Card,3,6.32,11.76,38,true,2,12,cancelled
12549,2024-03-06,36,M,JP,Home,Card,1,197.95,197.95,0,true,,6,delivered
12550,2024-11-23,37,M,KR,Books,Card,1,30.82,17.26,44,false,3,4,shipped
12551,2024-09-12,41,F,JP,Electronics,Card,5,141.28,706.4,0,false,,3,shipped
12552,2024-03-28,30,M,US,Clothing,GiftCard,1,24.17,19.82,18,true,5,4,cancelled
12553,2024-08-15,36,M,US,Toys,PayPal,7,21.88,107.21,30,false,3,2,delivered
12554,2024-09-03,42,M,KR,Home,Card,1,33.07,33.07,0,false,3,2,cancelled
12555,2024-05-23,36,Other,KR,Toys,PayPal,9,36.05,324.45,0,false,1,6,delivered
12556,2024-06-28,26,F,IN,Beauty,Crypto,10,60.3,603,0,true,5,10,delivered
12557,2024-08-24,38,F,US,Grocery,Card,1,17.63,14.63,17,false,4,2,delivered
12558,2024-10-18,33,F,AU,Books,Card,6,31.36,171.23,9,false,3,9,delivered
12559,2024-08-22,38,F,US,Books,PayPal,9,39.89,359.01,0,true,,14,delivered
12560,2024-01-03,34,M,AU,Beauty,Card,5,110.4,496.8,10,true,5,14,delivered
12561,2024-02-29,43,F,US,Books,Card,3,24.02,47.56,34,false,3,14,delivered
12562,2024-11-13,34,M,JP,Grocery,PayPal,6,2.26,13.56,0,true,3,4,delivered
12563,2024-10-30,37,M,KR,Electronics,Card,7,248.76,1741.32,0,true,5,8,delivered
12564,2024-02-01,37,M,CA,Beauty,PayPal,1,73.75,44.25,40,true,3,12,delivered
12565,2024-11-02,31,M,BR,Toys,Crypto,1,46.09,42.86,7,false,4,1,delivered
12566,2024-06-20,27,M,KR,Home,BankTransfer,1,80.73,80.73,0,false,3,5,pending
12567,2024-06-04,37,F,CA,Sports,Card,7,108.3,689.87,9,true,,9,cancelled
12568,2024-06-01,33,F,KR,Grocery,Card,2,27.44,54.88,0,false,4,4,shipped
12569,2024-08-30,38,F,FR,Sports,Card,6,133.7,481.32,40,false,3,9,delivered
12570,2024-07-19,40,F,IN,Electronics,GiftCard,7,74.38,520.66,0,true,4,6,delivered
12571,2024-10-29,33,M,DE,Sports,Card,1,21.89,21.89,0,true,5,13,delivered
12572,2024-09-26,43,F,DE,Grocery,BankTransfer,9,5.98,53.82,0,false,1,7,delivered
12573,2024-03-17,41,M,KR,Home,Card,1,130.68,105.85,19,true,5,3,delivered
12574,2024-10-21,31,F,US,Toys,Card,4,51.83,207.32,0,true,5,5,cancelled
12575,2024-03-25,44,Other,BR,Beauty,Card,1,66.66,66.66,0,true,5,6,delivered
12576,2024-02-06,39,F,US,Toys,Card,6,14.53,54.05,38,true,1,7,delivered
12577,2024-10-17,35,F,FR,Toys,Card,3,57.24,171.72,0,false,5,7,delivered
12578,2024-10-30,39,F,JP,Electronics,Card,7,398.44,1896.57,32,true,,10,delivered
12579,2024-07-06,40,M,GB,Home,Card,1,230.48,230.48,0,false,5,13,delivered
12580,2024-02-04,36,M,GB,Clothing,BankTransfer,9,83.67,632.55,16,false,4,14,shipped
12581,2024-03-08,37,F,US,Beauty,BankTransfer,5,116.53,582.65,0,false,3,13,cancelled
12582,2024-07-25,30,M,US,Clothing,Card,1,134.39,134.39,0,true,5,6,delivered
12583,2024-11-08,36,F,CA,Electronics,BankTransfer,1,65.57,65.57,0,false,5,7,delivered
12584,2024-05-30,33,M,FR,Home,Card,5,238.36,1191.8,0,false,3,9,shipped
12585,2024-12-07,34,F,AU,Toys,Card,10,49.79,497.9,0,true,4,8,delivered
12586,2024-11-22,39,F,BR,Beauty,PayPal,3,64.8,194.4,0,false,2,12,cancelled
12587,2024-10-11,38,M,US,Sports,GiftCard,4,57.04,228.16,0,false,2,8,shipped
12588,2024-12-15,40,F,DE,Electronics,Card,3,464.66,920.03,34,false,5,1,delivered
12589,2024-05-18,36,M,DE,Clothing,Card,10,31.57,315.7,0,false,3,12,delivered
12590,2024-03-12,33,M,US,Beauty,BankTransfer,1,108,77.76,28,true,1,9,shipped
12591,2024-11-24,34,F,DE,Toys,Card,7,41.89,293.23,0,false,,10,shipped
12592,2024-03-02,29,Other,DE,Sports,Card,7,64.3,229.55,49,true,2,5,shipped
12593,2024-07-06,39,M,JP,Beauty,Card,1,86.85,86.85,0,false,4,11,delivered
12594,2024-05-23,43,F,KR,Home,Card,6,180.75,1084.5,0,false,4,2,delivered
12595,2024-06-17,36,M,US,Sports,PayPal,1,76.19,66.29,13,false,5,11,delivered
12596,2024-01-20,36,F,US,Toys,Card,1,24.13,24.13,0,true,3,8,delivered
12597,2024-12-03,48,M,CA,Clothing,Card,4,31.7,109.05,14,false,3,1,delivered
12598,2024-01-10,35,M,US,Sports,Crypto,1,134.62,134.62,0,false,3,9,delivered
12599,2024-06-06,36,M,US,Beauty,Card,7,99.71,453.68,35,false,2,1,delivered
12600,2024-07-11,35,M,US,Beauty,PayPal,2,34.91,69.82,0,false,5,14,delivered
12601,2024-09-14,35,F,FR,Home,Card,3,184.86,427.03,23,false,4,12,cancelled
12602,2024-08-21,36,M,AU,Sports,BankTransfer,10,27.4,274,0,false,5,7,delivered
12603,2024-05-22,33,M,US,Beauty,Card,5,104.83,524.15,0,false,2,2,delivered
12604,2024-10-21,43,M,US,Books,PayPal,10,33.48,334.8,0,false,2,8,delivered
12605,2024-03-14,41,M,US,Home,Card,1,109.2,109.2,0,true,3,10,delivered
12606,2024-12-21,39,F,KR,Grocery,GiftCard,5,24.37,121.85,0,false,4,11,cancelled
12607,2024-10-15,40,M,US,Grocery,PayPal,2,24.08,48.16,0,false,4,13,shipped
12608,2024-01-24,37,F,KR,Clothing,BankTransfer,1,38.91,38.91,0,true,3,9,delivered
12609,2024-01-17,44,F,JP,Sports,Card,3,242.35,727.05,0,true,4,3,delivered
12610,2024-10-25,41,M,US,Grocery,Crypto,1,25.99,25.99,0,false,4,6,delivered
12611,2024-01-28,36,F,GB,Beauty,PayPal,8,23.62,188.96,0,false,3,6,delivered
12612,2024-12-03,37,F,BR,Beauty,Card,1,43.19,43.19,0,false,3,2,delivered
12613,2024-08-09,42,F,JP,Clothing,Card,7,86.43,556.61,8,true,4,9,delivered
12614,2024-01-17,46,M,CA,Grocery,Card,2,20.77,41.54,0,true,,7,delivered
12615,2024-06-26,48,M,KR,Grocery,Card,1,12.82,12.82,0,true,5,9,delivered
12616,2024-07-09,37,F,KR,Home,Card,9,125.16,1126.44,0,false,4,13,cancelled
12617,2024-03-06,31,M,IN,Home,Card,10,176.62,1395.3,21,false,5,2,delivered
12618,2024-06-06,30,F,KR,Home,Card,1,249.09,249.09,0,false,2,10,delivered
12619,2024-11-02,43,F,US,Home,Card,1,243.6,170.52,30,false,,13,delivered
12620,2024-10-29,32,F,FR,Grocery,Card,9,17.53,157.77,0,false,4,13,delivered
12621,2024-04-22,47,F,DE,Books,GiftCard,1,10.87,10.87,0,false,5,1,delivered
12622,2024-04-03,34,M,JP,Beauty,Card,1,95.89,95.89,0,true,5,11,delivered
12623,2024-09-20,44,F,KR,Toys,Card,2,60.34,120.68,0,false,,11,returned
12624,2024-11-02,38,M,CA,Beauty,Card,5,109.95,307.86,44,true,,5,shipped
12625,2024-09-23,40,F,US,Clothing,Card,1,97.86,49.91,49,true,,4,delivered
12626,2024-03-16,34,M,US,Toys,Card,1,37.76,37.76,0,true,4,13,delivered
12627,2024-02-24,34,M,KR,Electronics,Card,3,83.1,249.3,0,false,5,12,returned
12628,2024-12-09,34,M,CA,Beauty,Card,1,100.97,100.97,0,false,2,4,shipped
12629,2024-03-18,41,F,BR,Clothing,PayPal,6,129.41,427.05,45,false,3,14,delivered
12630,2024-01-02,28,F,IN,Sports,BankTransfer,3,190.37,571.11,0,false,4,4,delivered
12631,2024-06-15,35,Other,BR,Beauty,Card,10,92.27,867.34,6,true,1,9,delivered
12632,2024-09-02,49,F,US,Books,PayPal,4,37.54,150.16,0,false,4,13,cancelled
12633,2024-12-27,38,F,JP,Beauty,Card,9,82.74,640.41,14,true,3,9,pending
12634,2024-07-14,34,F,US,Grocery,BankTransfer,2,3.67,7.34,0,false,3,5,delivered
12635,2024-10-18,33,F,IN,Clothing,Card,4,90.7,362.8,0,false,4,9,cancelled
12636,2024-11-01,34,F,KR,Electronics,Card,1,529.28,529.28,0,true,5,6,delivered
12637,2024-07-02,35,F,JP,Books,PayPal,3,6.85,18.7,9,false,5,14,delivered
12638,2024-06-23,41,M,JP,Clothing,Card,9,90.05,810.45,0,false,5,9,shipped
12639,2024-05-11,42,F,US,Toys,Card,8,40.93,327.44,0,true,1,12,shipped
12640,2024-11-28,38,F,KR,Home,Card,1,115.19,115.19,0,true,3,11,delivered
12641,2024-09-01,32,M,DE,Electronics,Card,1,332.08,332.08,0,false,3,6,delivered
12642,2024-01-10,39,M,GB,Grocery,Card,8,23.29,186.32,0,true,2,10,delivered
12643,2024-01-05,34,F,KR,Beauty,Card,1,54.77,54.77,0,true,5,3,delivered
12644,2024-10-14,43,M,US,Electronics,GiftCard,1,735.22,735.22,0,false,5,1,delivered
12645,2024-07-31,30,F,KR,Books,Card,4,20.31,81.24,0,true,3,14,delivered
12646,2024-09-02,35,M,DE,Clothing,GiftCard,3,102.77,191.15,38,false,4,2,returned
12647,2024-04-19,40,F,KR,Beauty,Card,1,117.27,117.27,0,true,3,12,delivered
12648,2024-06-25,43,F,KR,Grocery,Card,2,11.64,23.28,0,true,1,7,delivered
12649,2024-03-28,35,M,FR,Clothing,Card,5,120.98,604.9,0,true,5,11,delivered
12650,2024-05-31,46,F,FR,Grocery,Card,1,7.2,7.2,0,false,1,11,delivered
12651,2024-02-12,38,M,IN,Home,Card,3,139.97,419.91,0,true,5,2,delivered
12652,2024-11-19,37,M,CA,Grocery,PayPal,3,4.57,13.71,0,true,5,11,returned
12653,2024-12-29,37,F,KR,Beauty,Crypto,1,50.65,50.65,0,true,5,6,delivered
12654,2024-03-18,36,M,CA,Grocery,Card,8,4.79,38.32,0,false,2,2,delivered
12655,2024-08-26,36,F,US,Home,Card,3,24.78,57.99,22,true,5,5,pending
12656,2024-09-21,46,M,DE,Home,Card,2,139.13,278.26,0,false,5,12,delivered
12657,2024-10-11,41,M,US,Clothing,Card,2,86.73,173.46,0,false,5,8,returned
12658,2024-05-06,41,M,CA,Beauty,Card,1,48.56,48.56,0,false,5,5,delivered
12659,2024-12-16,38,F,KR,Home,Card,2,217.36,434.72,0,true,5,2,delivered
12660,2024-08-06,46,M,AU,Toys,Card,7,26.11,162.67,11,true,,14,delivered
12661,2024-09-23,29,M,AU,Clothing,Crypto,6,97.96,587.76,0,true,4,14,delivered
12662,2024-03-31,32,M,US,Sports,BankTransfer,2,94.44,188.88,0,false,4,13,delivered
12663,2024-02-09,37,M,US,Clothing,Card,1,23.81,23.81,0,false,4,9,shipped
12664,2024-11-15,33,M,US,Toys,Card,5,45.99,229.95,0,true,5,12,delivered
12665,2024-11-15,31,M,KR,Beauty,GiftCard,8,104.74,837.92,0,false,2,14,delivered
12666,2024-08-20,32,M,DE,Beauty,Card,3,109.02,327.06,0,false,4,9,delivered
12667,2024-06-27,35,M,KR,Home,Card,2,217.14,434.28,0,true,5,3,delivered
12668,2024-10-12,34,M,KR,Grocery,PayPal,2,26.53,53.06,0,false,3,3,shipped
12669,2024-11-13,40,F,KR,Home,Card,5,205.5,1027.5,0,false,5,3,delivered
12670,2024-03-12,26,M,KR,Grocery,BankTransfer,8,3.86,30.88,0,true,2,8,shipped
12671,2024-02-23,44,F,US,Toys,PayPal,5,62.27,311.35,0,false,,13,delivered
12672,2024-04-03,35,F,KR,Toys,Crypto,1,64.26,64.26,0,true,5,2,returned
12673,2024-05-03,51,M,DE,Grocery,PayPal,2,11.9,23.8,0,true,5,13,delivered
12674,2024-01-01,41,F,KR,Clothing,Card,1,27.3,27.3,0,false,5,10,delivered
12675,2024-03-27,34,M,BR,Grocery,Card,6,7.86,36.78,22,false,4,1,delivered
12676,2024-04-28,34,M,US,Books,Card,1,32.89,18.75,43,false,4,2,delivered
12677,2024-01-29,38,F,DE,Sports,PayPal,2,70.6,141.2,0,false,2,2,delivered
12678,2024-04-03,42,M,GB,Grocery,GiftCard,2,13.78,19.29,30,true,3,3,delivered
12679,2024-06-17,40,F,US,Electronics,PayPal,2,554.22,786.99,29,true,2,8,shipped
12680,2024-02-06,37,F,US,Home,Card,1,31.97,21.42,33,true,4,14,shipped
12681,2024-03-22,46,Other,US,Toys,PayPal,5,54.35,182.07,33,false,4,10,cancelled
12682,2024-03-27,35,F,US,Toys,Card,1,40.37,40.37,0,true,3,9,delivered
12683,2024-10-02,43,F,BR,Home,Card,2,51.44,102.88,0,false,,6,delivered
12684,2024-09-21,34,F,GB,Home,Card,4,216.18,864.72,0,false,5,11,shipped
12685,2024-04-21,33,M,US,Toys,PayPal,9,72.28,650.52,0,false,4,4,delivered
12686,2024-08-03,40,F,US,Beauty,BankTransfer,7,76.7,402.67,25,true,4,1,cancelled
12687,2024-02-25,41,M,GB,Toys,PayPal,1,76.54,76.54,0,false,4,13,cancelled
12688,2024-05-26,32,F,DE,Electronics,PayPal,6,251.83,1057.69,30,false,4,12,cancelled
12689,2024-02-16,39,F,CA,Books,Card,5,22.09,110.45,0,false,5,10,shipped
12690,2024-10-07,34,M,FR,Electronics,Card,1,728.44,728.44,0,false,4,12,shipped
12691,2024-08-28,34,M,KR,Clothing,Card,1,26.55,26.55,0,true,4,13,delivered
12692,2024-06-13,34,F,BR,Beauty,PayPal,9,79.75,358.88,50,true,5,3,shipped
12693,2024-07-19,41,F,DE,Home,Card,1,174.55,123.93,29,false,,3,delivered
12694,2024-12-06,34,F,JP,Clothing,PayPal,10,25.8,258,0,true,4,6,delivered
12695,2024-08-21,35,F,FR,Electronics,Card,2,673.11,834.66,38,false,5,11,delivered
12696,2024-04-25,49,M,FR,Grocery,Card,1,19.53,19.53,0,false,3,7,delivered
12697,2024-12-07,36,F,US,Home,GiftCard,2,40.5,67.23,17,true,3,3,delivered
12698,2024-12-14,36,F,FR,Sports,Card,1,233.72,233.72,0,false,5,3,delivered
12699,2024-04-29,40,M,IN,Sports,Card,4,120.13,480.52,0,true,,5,delivered
12700,2024-06-08,37,M,JP,Beauty,Card,1,61.47,61.47,0,true,5,3,returned
12701,2024-06-02,35,M,KR,Sports,BankTransfer,1,44.72,44.72,0,false,5,4,delivered
12702,2024-12-04,36,F,US,Books,Card,1,31.72,31.72,0,false,2,10,delivered
12703,2024-01-13,35,M,FR,Books,Card,10,12.22,100.2,18,false,3,8,cancelled
12704,2024-03-14,38,M,JP,Toys,Crypto,1,31.64,31.64,0,false,5,8,cancelled
12705,2024-05-21,40,M,KR,Books,GiftCard,9,8.53,52.2,32,true,3,1,cancelled
12706,2024-12-24,38,M,KR,Toys,PayPal,1,58.34,58.34,0,false,5,6,delivered
12707,2024-04-07,32,M,US,Clothing,Card,1,125.94,125.94,0,true,4,13,shipped
12708,2024-11-30,31,M,KR,Clothing,BankTransfer,1,14.36,13.07,9,true,5,11,delivered
12709,2024-09-27,34,M,US,Sports,BankTransfer,9,58.34,451.55,14,false,3,5,shipped
12710,2024-05-24,38,M,KR,Sports,Card,3,171.46,514.38,0,false,4,4,delivered
12711,2024-10-30,35,M,FR,Grocery,GiftCard,2,27.16,54.32,0,true,3,8,pending
12712,2024-12-10,38,F,US,Beauty,Card,1,88.94,88.94,0,true,,1,delivered
12713,2024-01-01,47,M,JP,Sports,Card,2,120.42,240.84,0,true,2,6,delivered
12714,2024-05-17,28,F,KR,Electronics,Card,1,439.78,241.88,45,true,3,10,delivered
12715,2024-08-18,40,M,CA,Books,PayPal,10,18.17,181.7,0,false,3,12,delivered
12716,2024-03-12,47,M,US,Home,Card,1,167.71,88.89,47,false,4,1,delivered
12717,2024-07-18,39,M,BR,Clothing,Card,1,45.78,45.78,0,false,5,14,returned
12718,2024-11-12,43,M,US,Clothing,GiftCard,1,64.36,42.48,34,true,3,8,shipped
12719,2024-02-20,46,Other,KR,Clothing,Card,1,88.19,74.96,15,true,4,2,delivered
12720,2024-05-04,39,M,FR,Books,Card,2,29.74,59.48,0,true,4,9,shipped
12721,2024-09-30,35,M,US,Electronics,Card,1,678.94,678.94,0,true,,6,delivered
12722,2024-12-06,45,M,KR,Home,Card,9,248.49,2236.41,0,true,2,11,shipped
12723,2024-12-20,43,M,KR,Electronics,PayPal,8,574.63,4597.04,0,true,5,5,delivered
12724,2024-11-01,40,F,BR,Sports,Card,5,155.71,778.55,0,false,5,10,delivered
12725,2024-02-07,37,F,DE,Home,PayPal,6,188.17,1016.12,10,true,5,4,delivered
12726,2024-07-19,32,F,CA,Beauty,Card,2,18.36,36.72,0,false,5,2,delivered
12727,2024-12-04,39,F,GB,Electronics,Card,2,78.16,156.32,0,true,,3,delivered
12728,2024-08-28,40,M,IN,Clothing,PayPal,1,18.16,18.16,0,false,4,8,delivered
12729,2024-10-25,46,M,DE,Grocery,Card,6,4.72,28.32,0,false,4,8,delivered
12730,2024-03-04,39,F,JP,Grocery,Card,3,24.28,72.84,0,true,3,14,cancelled
12731,2024-07-08,36,F,US,Books,Card,1,34.54,34.54,0,false,1,5,pending
12732,2024-06-07,43,M,GB,Clothing,Card,10,29.67,296.7,0,false,2,10,returned
12733,2024-12-30,34,M,AU,Toys,Card,2,16.01,32.02,0,false,4,5,delivered
12734,2024-01-27,31,M,US,Home,Crypto,1,128.35,128.35,0,false,,14,delivered
12735,2024-01-11,39,M,KR,Beauty,Card,4,92.01,368.04,0,false,3,14,delivered
12736,2024-02-20,38,F,FR,Electronics,Card,2,566.51,827.1,27,false,5,8,shipped
12737,2024-03-16,35,M,US,Books,Card,1,23.29,23.29,0,true,4,9,delivered
12738,2024-08-08,30,F,US,Grocery,Card,3,22.22,66.66,0,true,,4,delivered
12739,2024-10-28,33,M,FR,Grocery,Card,6,27.84,167.04,0,false,,5,shipped
12740,2024-10-12,40,F,KR,Toys,Crypto,5,47.4,189.6,20,false,3,9,delivered
12741,2024-03-15,39,M,US,Beauty,Card,3,23.93,67.48,6,true,4,8,delivered
12742,2024-09-24,37,F,JP,Home,Card,1,175.66,175.66,0,false,3,12,delivered
12743,2024-02-24,46,F,US,Books,Card,6,11.39,57.41,16,true,4,7,cancelled
12744,2024-04-03,40,M,BR,Beauty,PayPal,2,119.01,152.33,36,true,,12,delivered
12745,2024-04-20,39,M,KR,Books,BankTransfer,5,6.42,32.1,0,true,4,8,cancelled
12746,2024-10-26,30,M,GB,Electronics,Card,1,102.92,102.92,0,false,5,11,delivered
12747,2024-02-06,36,M,CA,Beauty,BankTransfer,6,37.36,224.16,0,false,5,8,delivered
12748,2024-11-23,30,F,KR,Sports,Card,1,102.15,78.66,23,true,3,6,shipped
12749,2024-09-02,41,M,US,Electronics,Card,1,753.09,753.09,0,true,,9,delivered
12750,2024-06-07,41,M,US,Electronics,Card,1,50.67,47.63,6,false,5,10,delivered
12751,2024-12-14,47,M,US,Grocery,PayPal,1,17.03,17.03,0,false,2,8,pending
12752,2024-09-14,36,F,US,Books,Card,1,7.89,7.89,0,false,4,9,delivered
12753,2024-07-07,37,F,AU,Grocery,Crypto,3,19.73,59.19,0,true,3,12,delivered
12754,2024-01-30,44,F,DE,Sports,PayPal,1,185.97,122.74,34,true,5,12,delivered
12755,2024-03-20,33,M,GB,Books,PayPal,1,14.84,14.84,0,false,5,11,shipped
12756,2024-11-26,47,F,KR,Electronics,Card,3,401.1,1034.84,14,false,5,6,delivered
12757,2024-01-31,29,F,CA,Electronics,Card,2,310.49,620.98,0,true,,3,pending
12758,2024-03-16,39,F,GB,Grocery,Card,2,17.6,35.2,0,false,3,4,delivered
12759,2024-07-11,37,M,US,Books,GiftCard,3,31.48,94.44,0,false,3,12,delivered
12760,2024-12-30,29,F,US,Toys,Card,1,45.03,45.03,0,false,5,10,delivered
12761,2024-12-30,39,F,IN,Sports,BankTransfer,1,217.47,217.47,0,false,4,13,delivered
12762,2024-04-03,32,F,CA,Toys,PayPal,1,17.11,13.52,21,true,4,6,delivered
12763,2024-08-15,36,F,US,Books,Card,9,6.03,54.27,0,true,3,4,delivered
12764,2024-08-27,44,M,JP,Grocery,BankTransfer,7,9.04,63.28,0,false,5,12,delivered
12765,2024-06-19,36,F,KR,Books,BankTransfer,1,28.23,28.23,0,false,5,4,delivered
12766,2024-10-13,40,M,DE,Grocery,Card,3,24.29,72.87,0,false,5,4,delivered
12767,2024-10-14,35,F,US,Home,PayPal,1,175.28,175.28,0,true,1,7,delivered
12768,2024-05-08,38,F,AU,Sports,BankTransfer,1,151.04,151.04,0,false,3,5,delivered
12769,2024-08-10,39,F,GB,Books,Card,1,18.37,18.37,0,true,,8,delivered
12770,2024-02-01,41,F,DE,Electronics,Card,2,188.08,376.16,0,true,5,6,cancelled
12771,2024-11-05,44,F,US,Home,BankTransfer,8,149.86,1198.88,0,true,5,11,delivered
12772,2024-10-16,38,F,US,Books,PayPal,5,18.09,90.45,0,false,3,12,delivered
12773,2024-09-30,43,M,US,Electronics,PayPal,7,548.37,3838.59,0,false,5,8,delivered
